Salbatuko	VV.PTCP	↓0;d¦--
diren	V	↓0;d-¦--+z+a→
ustea	N	↓0;d¦-
dute	V	↓0;d-¦--+k+a+n
han	ADV	↓0;d¦
,	_	↓0;d¦
oraindik	ADV	↓0;d¦
konfiantza	N	↓0;d¦
dute	V	↓0;d-¦--+k+a+n
eta	CONJ	↓0;d¦
guztia	DET	↓0;d¦-
ematera	V	↓0;d¦----+n
etorriko	VV.PTCP	↓0;d¦--
dira	V	↓0;d-¦-+z→+n
"	_	↓0;d¦
,	_	↓0;d¦
zioen	V	↓0;d---¦+s+a→
Rosadok	PROPN	↑0¦↓1;d¦-
.	_	↓0;d¦

ONCE	PROPN	↑0;d¦
DEUTSCHE	PROPN	↑0¦↓1;d¦
BANK	PROPN	↑0¦↓1;d¦
taldeko	N	↓0;d¦--
Santos	PROPN	↑0¦↓1;d¦
Gonzalez	PROPN	↑0¦↓1;d¦
espainiarra	N	↓0;d¦--
da	V	↓0;d-+i+z¦+n
Gaztela-Leongo	PROPN	↑0¦↓1¦↑-4¦↓-3;d¦--
itzuliko	N	↓0;d¦--
lehenengo	NUM	↓0;d¦
liderra	N	↓0;d¦--
,	_	↓0;d¦
Valladoliden	PROPN	↑0¦↓1;d¦--
hasi	VV.PTCP	↓0;d¦
eta	CONJ	↓0;d¦
amaitu	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
17	NUM	↓0;d¦
kilometroko	N	↓0;d¦--
erlojupekoa	N	↓0;d¦---
irabazi	VV.PTCP	↓0;d¦
ondoren	ADV	↓0;d¦
.	_	↓0;d¦

Lindsay	PROPN	↑0¦↓1;d¦
Davenportek	PROPN	↑0¦↓1;d¦--
(	_	↓0;d¦
2	NUM	↓0;d¦
)	_	↓0;d¦
galdu	VV.PTCP	↓0;d¦
egin	VV.PTCP	↓0;d¦
baitzuen	V	↓0;d------+*¦+d+u→
Dominique	PROPN	↑0¦↓1;d¦
van	PROPN	↑0¦↓1;d¦
Roosten	PROPN	↑0¦↓1;d¦--
aurka	ADP	↓0;d¦
(	_	↓0;d¦
6-7	NUM	↓0;d¦
,	_	↓0;d¦
6-4	NUM	↓0;d¦
eta	CONJ	↓0;d¦
6-3	NUM	↓0;d¦
)	_	↓0;d¦
.	_	↓0;d¦

Pasaitarraren	N	↓0;d¦-----
iritziz	N	↓0;d¦-
finaleko	N	↓0;d¦---
erritmoa	N	↓0;d¦-
altuegia	ADJ	↓0;d¦----
izan	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
:	_	↓0;d¦

Foxek	PROPN	↑0¦↓1;d¦--
adierazi	V	↓0;d¦
duenez	V	↓0;d+*+e¦-→--
,	_	↓0;d¦
bere	DET	↓0;d¦-+a
Gobernuak	N	↓0;d¦--
gobernatzeko	V	↓0;d¦----+u
era	N	↓0;d¦
asmatu	VV.PTCP	↓0;d¦
beharko	V	↓0;d¦--+_+i+z+a+n
du	V	↓0;d-¦+k+a+n
berriro	ADV	↓0;d¦
.	_	↓0;d¦

Herenegun	ADV	↓0;d¦
egin	VV.PTCP	↓0;d¦
zioten	V	↓0;d----+*¦+d+u→
ebakuntza	N	↓0;d¦
.	_	↓0;d¦

Horien	DET	↓0;d¦-+k
lana	N	↓0;d¦-
erabakigarria	ADJ	↓0;d¦-
izango	VV.PTCP	↓0;d¦--
da	V	↓0;d-+i+z¦+n
,	_	↓0;d¦
etxeko	N	↓0;d¦--
taldeari	N	↓0;d¦---
gogor	ADV	↓0;d¦
defenditzen	V	↓0;d¦---+u
utziz	VV.PTCP	↓0;d¦-
gero	ADV	↓0;d¦
Portlandek	PROPN	↑0¦↓1;d¦--
ez	PART	↓0;d¦
duelako	V	↓0;d-¦---→-+a+n
irabazteko	V	↓0;d¦----+i
aukera	N	↓0;d¦
handirik	ADJ	↓0;d¦---
izango	VV.PTCP	↓0;d¦--
.	_	↓0;d¦

Ez	PART	↓0;d¦
ditut	V	↓0;d+*+e¦--→-+n
nahastekatzen	V	↓0;d¦---+u
Batua	ADJ	↓0;d¦-
eta	CONJ	↓0;d¦
zuberera	N	↓0;d¦
.	_	↓0;d¦

ELAk	PROPN	↑0;d¦-
euskal	N	↓0;d¦
subiranotasunaren	N	↓0;d¦----
aldeko	ADP	↓0;d¦
bideari	N	↓0;d¦---
eutsi	VV.PTCP	↓0;d¦
dio	V	↓0;d+*+e¦--+u+n
,	_	↓0;d¦
eta	CONJ	↓0;d¦
bide	N	↓0;d¦
horren	DET	↓0;d¦---+i
"	_	↓0;d¦
zutabe	N	↓0;d¦
sendoenetako	ADJ	↓0;d¦-------
bat	NUM	↓0;d¦
"	_	↓0;d¦
LABekin	PROPN	↑0;d¦----
batera	ADP	↓0;d¦---
eratutako	VV.PTCP	↓0;d¦----
gehiengo	N	↓0;d¦
sindikala	ADJ	↓0;d¦-
dela	V	↓0;d---+i+z¦+n
berretsi	VV.PTCP	↓0;d¦
du	V	↓0;d+*+e¦+n
.	_	↓0;d¦

Gure	PRO	↓0;d¦--
bikiek	N	↓0;d¦--
apartamendu	N	↓0;d¦-+t→
txikian	ADJ	↓0;d¦--
bizi	N	↓0;d¦
behar	N	↓0;d¦
zuten	V	↓0;d-¦--+k+a→
,	_	↓0;d¦
etxeen	N	↓0;d¦--
prezioak	N	↓0;d¦--
uxatzearren	V	↓0;d¦-------+u
.	_	↓0;d¦

Slobodan	PROPN	↑0¦↓1;d¦
Milosevic	PROPN	↑0¦↓1;d¦
Jugoslaviako	PROPN	↑0¦↓1;d¦--
lehendakariaren	N	↓0;d¦----
aurkako	N	↓0;d¦--
protestaldiak	N	↓0;d¦--
egin	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
Jugoslaviako	PROPN	↑0¦↓1;d¦--
hiri	N	↓0;d¦
ugaritan	DET	↓0;d¦---
.	_	↓0;d¦

Hire	PRO	↓0;d¦--
senarrarekin	N	↓0;d¦-------
erran	VV.PTCP	↓0;d¦
dun	V	↓0;d+*+e¦
.	_	↓0;d¦

-	_	↓0;d¦
"	_	↓0;d¦
Bai	PART	↓0;d¦
"	_	↓0;d¦
,	_	↓0;d¦
erantzun	VV.PTCP	↓0;d¦
diote	V	↓0;d----+*¦+d+u+n
.	_	↓0;d¦

"	_	↓0;d¦
Egun	N	↓0;d¦
gogor	ADJ	↓0;d¦
samarra	ADV	↓0;d¦--
izan	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
,	_	↓0;d¦
goiz-goizetik	N	↓0;d¦----
:	_	↓0;d¦

Badirudi	V	↓0;d---¦+t+u
,	_	↓0;d¦
beraz	CONJ	↓0;d¦
,	_	↓0;d¦
Gramatika	N	↓0;d¦
Unibertsalaren	ADJ	↓0;d¦----
hatsarre-multzoko	N	↓0;d¦++→++→→→→→→--
ezaugarriak	N	↓0;d¦--
gramatika	N	↓0;d¦
zehatzera	ADJ	↓0;d¦---
moldatzean	V	↓0;d¦----+u
haurrek	N	↓0;d¦---
duda-mudako	N	↓0;d¦++→++→→→→--
edo	CONJ	↓0;d¦
saio-aldi	N	↓0;d¦++→++→→→→
bat	NUM	↓0;d¦
izan	V	↓0;d¦
dezaketela	V	↓0;d-+*¦------+n
,	_	↓0;d¦
edo	CONJ	↓0;d¦
nahiago	N	↓0;d¦---
bada	V	↓0;d-+i+z¦--+n
,	_	↓0;d¦
ezaugarri	N	↓0;d¦
zehatzaren	ADJ	↓0;d¦----
aukeretako	N	↓0;d¦--→--
baten	NUM	↓0;d¦--
bermaketa	N	↓0;d¦--→-+u
egiteko	V	↓0;d¦----+n
aldi	N	↓0;d¦
bat	NUM	↓0;d¦
behar	N	↓0;d¦
dutela	V	↓0;d-¦---+k→+n
.	_	↓0;d¦

Gainera	CONJ	↓0;d¦
,	_	↓0;d¦
egin	VV.PTCP	↓0;d¦
dugun	V	↓0;d+*+e¦--→
denbora	N	↓0;d¦
nahiko	ADV	↓0;d¦
ona	ADJ	↓0;d¦-
izan	VV.PTCP	↓0;d¦
da	V	↓0;d-+i+z¦+n
.	_	↓0;d¦

Azkenik	ADV	↓0;d¦
,	_	↓0;d¦
zigortu	VV.PTCP	↓0;d¦
nahi	N	↓0;d¦
izan	VV.PTCP	↓0;d¦
da	V	↓0;d-+i+z¦+n
ere	CONJ	↓0;d¦
,	_	↓0;d¦
1994.	NUM	↓0;d¦-+++g+a+r+r+e+n+4
urtean	N	↓0;d¦--
Bundestageko	PROPN	↑0¦↓1;d¦---
CDU	PROPN	↑0;d¦
parlamentario	N	↓0;d¦
taldeko	N	↓0;d¦--
burua	N	↓0;d¦-
zen	V	↓0;d+i¦-+a→
Wolfang	PROPN	↑0¦↓1;d¦+g→→→
Schaeublek	PROPN	↑0¦↓1;d¦-
,	_	↓0;d¦
Schreiberen	PROPN	↑0¦↓1;d¦--
eskutik	ADP	↓0;a_
beti	ADV	↓0;d¦
ere	CONJ	↓0;d¦
,	_	↓0;d¦
100.000	NUM	↓0;d¦
markoko	N	↓0;d¦--
dirutza	N	↓0;d¦
bat	NUM	↓0;d¦
jaso	VV.PTCP	↓0;d¦
izana	VV.PTCP	↓0;d¦-
.	_	↓0;d¦

Horiek	DET	↓0;d¦
egin	VV.PTCP	↓0;d¦
dituzte	V	↓0;d------+*¦+d+u+n
frogak	N	↓0;d¦-
.	_	↓0;d¦

Bigarren	NUM	↓0;d¦
finalerdia	N	↓0;d¦-
abuztuaren	N	↓0;d¦----
6an	NUM	↓0;d¦--
izango	VV.PTCP	↓0;d¦--
da	V	↓0;d-+i+z¦+n
,	_	↓0;d¦
eta	CONJ	↓0;d¦
aurrez	ADV	↓0;d¦
aurre	N	↓0;d¦
egongo	VV.PTCP	↓0;d¦--
dira	V	↓0;d-¦-+z→+n
Titin	PROPN	↑0¦↓1;d¦
III.a	NUM	↑0¦↓3;d¦-+++g→+r+r+e+n+4
eta	CONJ	↓0;d¦
Elkoro	PROPN	↑0¦↓1;d¦
,	_	↓0;d¦
eta	CONJ	↓0;d¦
Tirapu	PROPN	↑0¦↓1;d¦
eta	CONJ	↓0;d¦
Errasti	PROPN	↑0¦↓1;d¦
.	_	↓0;d¦

Udara-amaieran	N	↓0;d→→→→→++→++¦-
beste	DET	↓0;d¦
kanta	N	↓0;d¦
bat	NUM	↓0;d¦
sortu	VV.PTCP	↓0;d¦
genuen	V	↓0;d-+*¦-+d→-→
.	_	↓0;d¦

Titinen	PROPN	↑0¦↓1;d¦--
doinuan	N	↓0;d¦--
dantzan	N	↓0;d¦-
Elkororekin	PROPN	↑0¦↓1;d¦-----
,	_	↓0;d¦
Donostia	PROPN	↑0¦↓1;d¦
Hiria	N	↓0;d¦-
Torneoko	N	↓0;d¦--
finala	N	↓0;d¦-
irabazi	VV.PTCP	↓0;d¦
du	V	↓0;d+*+e¦+n
(	_	↓0;d¦
16-22	NUM	↓0;d¦
)	_	↓0;d¦
.	_	↓0;d¦

Kantuetako	N	↓0;d¦-----
batean	NUM	↓0;d¦---
Maiderrek	PROPN	↑0¦↓1;d¦---
maitasunezko	N	↓0;d¦----
bere	DET	↓0;d¦-+a
amets	N	↓0;d¦
bat	NUM	↓0;d¦
kontatzen	V	↓0;d¦---+u
du	V	↓0;d+*+e¦+n
;	_	↓0;d¦
beste	DET	↓0;d¦
batean	NUM	↓0;d¦---
,	_	↓0;d¦
berriz	CONJ	↓0;d¦
,	_	↓0;d¦
pertsona	N	↓0;d¦
bat	NUM	↓0;d¦
jadanik	ADV	↓0;d¦
hamaika	NUM	↓0;d¦
urtez	N	↓0;d¦-
berarengandik	DET	↓0;d¦---------
urruti	ADP	↓0;d¦
bizi	ADJ	↓0;d¦
delako	V	↓0;d---+i+z¦--+n
pena	N	↓0;d¦
azaltzen	V	↓0;d¦----+d+u
.	_	↓0;d¦

Atentaturik	N	↓0;d¦---
gabeko	ADP	↓0;d¦--
urte	N	↓0;d¦
eta	CONJ	↓0;d¦
erdian	N	↓0;d¦--
abertzaleen	N	↓0;d¦--
artean	ADP	↓0;d¦--
eginikoak	VV.PTCP	↓0;d¦-----
Madrili	PROPN	↑0¦↓1;d¦-
beldurra	N	↓0;d¦--
ematen	V	↓0;d¦--→
diola	V	↓0;d+*+e¦----+u+n
uste	N	↓0;d¦
du	V	↓0;d-¦+k+a+n
Egibarrek	PROPN	↑0¦↓1;d¦---
.	_	↓0;d¦

Sakez	N	↓0;d¦-
bost	NUM	↓0;d¦
tanto	N	↓0;d¦
lortu	VV.PTCP	↓0;d¦
zituen	V	↓0;d----+*¦+d+u→
,	_	↓0;d¦
eta	CONJ	↓0;d¦
erregular	ADJ	↓0;d¦
aritu	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
oso	ADV	↓0;d¦
partidu	N	↓0;d¦
guztian	DET	↓0;d¦--
.	_	↓0;d¦

Mallorcari	PROPN	↑0¦↓1;d¦--
dagokionez	V	↓0;d--+e¦---→--
,	_	↓0;d¦
Aragonesen	PROPN	↑0¦↓1;d¦--
gizonek	N	↓0;d¦--
puntu	N	↓0;d¦
bakarra	ADJ	↓0;d¦--
erdietsi	VV.PTCP	↓0;d¦
dute	V	↓0;d+*+e¦--+n
lehenengo	NUM	↓0;d¦
hiru	NUM	↓0;d¦
jardunaldietan	N	↓0;d¦----
.	_	↓0;d¦

Gaur	ADV	↓0;d¦
lasterketa	N	↓0;d¦
polita	ADJ	↓0;d¦-
eta	CONJ	↓0;d¦
ikusgarria	ADJ	↓0;d¦-
gerta	V	↓0;d¦+t+u
daiteke	V	↓0;d----+*¦--+d+i+n
.	_	↓0;d¦

Inork	PRO	↓0;d¦-
ez	PART	↓0;d¦
du	V	↓0;d+*+e¦+n
datu	N	↓0;d¦
bat	NUM	↓0;d¦
bera	DET	↓0;d¦
eman	VV.PTCP	↓0;d¦
horrelako	ADJ	↓0;d¦
neurri	N	↓0;d¦
bat	NUM	↓0;d¦
justifikatzeko	V	↓0;d¦----+u
.	_	↓0;d¦

Israelgo	PROPN	↑0¦↓1;d¦--
bederatzi	NUM	↓0;d¦
herritar	N	↓0;d¦
zibil	ADJ	↓0;d¦
arabiar	ADJ	↓0;d¦
hil	VV.PTCP	↓0;d¦
dituzte	V	↓0;d------+*¦+d+u+n
Poliziak	N	↓0;d¦-
eta	CONJ	↓0;d¦
Armadak	N	↓0;d¦-
.	_	↓0;d¦

"	_	↓0;d¦
Presoen	N	↓0;d¦--
eskubideen	N	↓0;d¦--
urraketa	N	↓0;d¦
salatzen	V	↓0;d¦---+u
jarraituko	VV.PTCP	↓0;d¦--
dugu	V	↓0;d+*+e¦--+n
,	_	↓0;d¦
eta	CONJ	↓0;d¦
kartzelan	N	↓0;d¦-
dauden	V	↓0;d----¦+g+o→
gizon-emakumeen	N	↓0;d¦--
aurkako	ADP	↓0;d¦
indarkeria	N	↓0;d¦
mota	N	↓0;d¦
horri	DET	↓0;d¦-→
gure	PRO	↓0;d¦--
ustez	N	↓0;d¦-
babesa	N	↓0;d¦-
ematen	V	↓0;d¦--→
diotenak	V	↓0;d----+*¦+d+u→--
seinalatuko	VV.PTCP	↓0;d¦--
ditugu	V	↓0;d+*+e¦--→--+n
"	_	↓0;d¦
.	_	↓0;d¦

FORU	N	↓0;d¦
ERKIDEGOKO	N	↓0;d¦--
PARLAMENTUAK	N	↓0;d¦--
"	_	↓0;d¦
terrorismoaren	N	↓0;d¦----
biktimei	N	↓0;d¦--+a
"	_	↓0;d¦
Nafarroako	PROPN	↑0¦↓1;d¦--
domina	N	↓0;d¦
ematea	V	↓0;d¦---+n
salatu	VV.PTCP	↓0;d¦
dute	V	↓0;d+*+e¦--+n
Euskal	PROPN	↑0¦↓1;d¦
Herriko	N	↓0;d¦--
gatazkaren	N	↓0;d¦---
ondorioz	N	↓0;d¦-
bortizkeria	N	↓0;d¦
jasan	VV.PTCP	↓0;d¦
duten	V	↓0;d+*+e¦--→
hainbatek	DET	↓0;d¦--
eta	CONJ	↓0;d¦
haren	DET	↓0;d¦-+u→--+a
ondorioz	N	↓0;d¦-
hilda	VV.PTCP	↓0;d¦--
daudenen	V	↓0;d----¦+g+o→--
senideek	N	↓0;d¦--
.	_	↓0;d¦

Gizarte	N	↓0;d¦
Segurantzaren	N	↓0;d¦---
kuotetan	N	↓0;d¦--→-
%85eko	NUM	↓0;d¦---
bonifikazioak	N	↓0;d¦--
ezartzen	V	↓0;d¦----+r+i
dira	V	↓0;d-¦-+z→+n
arrastreko	N	↓0;d¦--
flotarentzat	N	↓0;d¦-------
eta	CONJ	↓0;d¦
%67koak	N	↓0;d¦----
baxurakoarentzat	N	↓0;d¦----------
.	_	↓0;d¦

Ullrich	PROPN	↑0¦↓1;d¦
bederatzigarren	NUM	↓0;d¦
izan	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
.	_	↓0;d¦

Eusko	N	↓0;d¦
Jaurlaritzak	N	↓0;d¦-
5.170	NUM	↓0;d¦
milioi	N	↓0;d¦
pezetako	N	↓0;d¦--
laguntzak	N	↓0;d¦-
onartu	VV.PTCP	↓0;d¦
ditu	V	↓0;d+*+e¦--→+n
ITPrentzat	PROPN	↑0;d¦-------
.	_	↓0;d¦

Hau	DET	↓0;d¦
guztia	DET	↓0;d¦-
kondatzen	V	↓0;d¦-+t→→---+u
zion	V	↓0;d---+*+e+d+u¦
bitartean	N	↓0;d¦--
,	_	↓0;d¦
hiri	N	↓0;d¦
barnera	ADP	↓0;a_
sartu	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
.	_	↓0;d¦

Gainera	CONJ	↓0;d¦
,	_	↓0;d¦
erregai	N	↓0;d¦
hori	DET	↓0;d¦
argindarra	N	↓0;d¦--
ekoizteko	V	↓0;d¦-→---+z+i
lehengai	N	↓0;d¦
nagusia	ADJ	↓0;d¦-
bilakatzen	V	↓0;d¦---+u
ari	V	↓0;d¦
dela	V	↓0;d---+i+z¦+n
gogoratu	VV.PTCP	↓0;d¦
du	V	↓0;d+*+e¦+n
Oriolek	PROPN	↑0¦↓1;d¦--
.	_	↓0;d¦

Eztandak	N	↓0;d¦-
bete-betean	ADV	↓0;d¦
harrapatu	VV.PTCP	↓0;d¦
zituen	V	↓0;d----+*¦+d+u→
eta	CONJ	↓0;d¦
txiki-txiki	ADJ	↓0;d¦
eginda	VV.PTCP	↓0;d¦--
geratu	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
berauen	DET	↓0;d¦-+k
gorputzak	N	↓0;d¦--
.	_	↓0;d¦

Lehen	ADV	↓0;d¦
aipatu	VV.PTCP	↓0;d¦
den	V	↓0;d--+i+z+a¦
1991ko	NUM	↓0;d¦--
apirilaren	N	↓0;d¦----
9ko	NUM	↓0;d¦--
ez-legezko	ADJ	↓0;d¦
Proposamenean	N	↓0;d¦---
jasotako	VV.PTCP	↓0;d¦----
adierazpenen	N	↓0;d¦--
ondorioa	N	↓0;d¦-
da	V	↓0;d-+i+z¦+n
neurri	N	↓0;d¦
hori	DET	↓0;d¦
;	_	↓0;d¦
izan	VV.PTCP	↓0;d¦
ere	CONJ	↓0;d¦
,	_	↓0;d¦
proposamen	N	↓0;d¦
horretan	DET	↓0;d¦-----+i
honela	ADV	↓0;d¦
esaten	V	↓0;d¦--→
zen	V	↓0;d+i¦-+a→
:	_	↓0;d¦

AZKEN	NUM	↓0;d¦
jardunaldietako	N	↓0;d¦-----
gol	N	↓0;d¦
eta	CONJ	↓0;d¦
garaipen	N	↓0;d¦
lehorteari	N	↓0;d¦---
amaiera	N	↓0;d¦
ematea	V	↓0;d¦---+n
du	V	↓0;d-¦+k+a+n
helburu	N	↓0;d¦
gaur	ADV	↓0;d¦
Athleticek	PROPN	↑0¦↓1;d¦--
,	_	↓0;d¦
Zaragozaren	PROPN	↑0¦↓1;d¦---
aurkako	ADP	↓0;d¦
partiduan	N	↓0;d¦--
.	_	↓0;d¦

"	_	↓0;d¦
Gure	PRO	↓0;d¦--
zuzendaritza	N	↓0;d¦
taldeak	N	↓0;d¦--
konfiantza	N	↓0;d¦
osoa	ADJ	↓0;d¦-
du	V	↓0;d-¦+k+a+n
Perurenarengan	PROPN	↑0¦↓1;d¦------
,	_	↓0;d¦
eta	CONJ	↓0;d¦
oso	ADV	↓0;d¦
pozik	ADV	↓0;d¦
gaude	V	↓0;d----¦+g+o+n
haren	DET	↓0;d¦-+u→--+a
lanarekin	N	↓0;d¦------
"	_	↓0;d¦
.	_	↓0;d¦

Tevsadze	PROPN	↑0¦↓1;d¦
armamentu	N	↓0;d¦
eta	CONJ	↓0;d¦
ekipamendu	N	↓0;d¦
militarreko	ADJ	↓0;d¦----
lantegi	N	↓0;d¦
bateko	NUM	↓0;d¦---
burua	N	↓0;d¦-
zen	V	↓0;d+i¦-+a→
.	_	↓0;d¦

"	_	↓0;d¦
Brive	PROPN	↑0¦↓1;d¦
ohituta	VV.PTCP	↓0;d¦--
dago	V	↓0;d--+e¦+n
"	_	↓0;d¦
.	_	↓0;d¦

Gertaera	N	↓0;d¦
honegatik	DET	↓0;d¦----→---+u
fiskaltzak	N	↓0;d¦-
salaketa	N	↓0;d¦
jarri	VV.PTCP	↓0;d¦
zuen	V	↓0;d--+*¦+d+u→
eta	CONJ	↓0;d¦
atzo	ADV	↓0;d¦
epaitu	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
.	_	↓0;d¦

1989ko	NUM	↓0;d¦--
uda	N	↓0;d¦
arte	ADP	↓0;d¦
AED	PROPN	↑0;d¦
zen	V	↓0;d+i¦-+a→
Varsoviako	PROPN	↑0¦↓1;d¦--
Ituneko	N	↓0;d¦---
zirkuluko	N	↓0;d¦--
gotorleku	N	↓0;d¦
egonkorrenetako	ADJ	↓0;d¦--------
bat	NUM	↓0;d¦
.	_	↓0;d¦

Horretarako	DET	↓0;d¦--------+i
,	_	↓0;d¦
ia	ADV	↓0;d¦
herri	N	↓0;d¦
guztietan	DET	↓0;d¦----
teknika	N	↓0;d¦
bera	DET	↓0;d¦
erabiltzen	V	↓0;d¦----+i
zen	V	↓0;d+i¦-+a→
:	_	↓0;d¦

Marrubi-pastela	N	↓0;d¦++→++→→→→→→-
hirukietan	N	↓0;d¦----
zatikatu	VV.PTCP	↓0;d¦
eta	CONJ	↓0;d¦
halako	ADJ	↓0;d¦
kalkulu	N	↓0;d¦
errazak	ADJ	↓0;d¦--
ulertarazteko	V	↓0¦↑3¦↓4;d→→→→+++!¦----
erabiltzen	V	↓0;d¦----+i
dira	V	↓0;d-¦-+z→+n
ilustrazio	N	↓0;d¦
horiek	DET	↓0;d¦
.	_	↓0;d¦

Boza	N	↓0;d¦-
aldatuz	VV.PTCP	↓0;d¦-
,	_	↓0;d¦
galdegiten	V	↓0;d¦--→
dit	V	↓0;d+*+e¦--+u+n
:	_	↓0;d¦

Gero	ADV	↓0;d¦
hileta	N	↓0;d¦
elizkizunera	N	↓0;d¦---
joan	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
Barne	N	↓0;d¦
ministroa	N	↓0;d¦-
.	_	↓0;d¦

"	_	↓0;d¦
Derbietan	N	↓0;d¦-----+y
ez	PART	↓0;d¦
dago	V	↓0;d--+e¦+n
faboritorik	ADJ	↓0;d¦---
"	_	↓0;d¦
.	_	↓0;d¦

Andrew	PROPN	↑0¦↓1;d¦
Jennings	PROPN	↑0¦↓1;d¦
kazetariak	N	↓0;d¦--
dioenez	V	↓0;d---¦+s+a→--
,	_	↓0;d¦
Dasslerrek	PROPN	↑0¦↓1;d¦---
jarri	VV.PTCP	↓0;d¦
zituen	V	↓0;d----+*¦+d+u→
hirurak	NUM	↓0;d¦---
euren	PRO	↓0;d¦--+a+k
karguetan	N	↓0;d¦----
,	_	↓0;d¦
kirol	N	↓0;d¦
ekitaldi	N	↓0;d¦
handien	ADJ	↓0;d¦--
bitartez	ADP	↓0;a_
bere	DET	↓0;d¦-+a
produktuak	N	↓0;d¦--
mundu	N	↓0;d¦
osoan	ADJ	↓0;d¦--
zabaltzeko	V	↓0;d¦-----+d+u
.	_	↓0;d¦

"	_	↓0;d¦
Han	ADV	↓0;d¦
eta	CONJ	↓0;d¦
hemen	ADV	↓0;d¦
erakutsi	VV.PTCP	↓0;d¦
behar	N	↓0;d¦
dugu	V	↓0;d-¦--+k+a+n
zer	DET	↓0;d¦
nahi	N	↓0;d¦
dugun	V	↓0;d-¦--+k+a→
,	_	↓0;d¦
Madrilen	PROPN	↑0¦↓1;d¦--
euskal	N	↓0;d¦
enbaxadore	N	↓0;d¦
gisa	ADP	↓0;d¦
"	_	↓0;d¦
.	_	↓0;d¦

Baina	CONJ	↓0;d¦
aurrean	N	↓0;d¦--
ez	PART	↓0;d¦
dute	V	↓0;d+*+e¦--+n
nolanahiko	ADJ	↓0;d¦
taldea	N	↓0;d¦-
izango	VV.PTCP	↓0;d¦--
;	_	↓0;d¦
munduko	N	↓0;d¦--
txapeldun	N	↓0;d¦
Frantziari	PROPN	↑0¦↓1;d¦--
egin	VV.PTCP	↓0;d¦
beharko	V	↓0;d¦--+_+i+z+a+n
diote	V	↓0;d----+*¦+d+u+n
aurre	N	↓0;d¦
.	_	↓0;d¦

Han	ADV	↓0;d¦
ere	CONJ	↓0;d¦
kultura	N	↓0;d¦
taktikoa	ADJ	↓0;d¦-
zabaltzen	V	↓0;d¦----+d+u
ari	V	↓0;d¦
da	V	↓0;d-+i+z¦+n
.	_	↓0;d¦

Bere	DET	↓0;d¦-+a
laburrera	ADJ	↓0;d¦----
gorabehera	ADV	↓0;d¦
,	_	↓0;d¦
azpimarratzekoa	V	↓0;d¦-----+u
da	V	↓0;d-+i+z¦+n
txosten	N	↓0;d¦
honek	DET	↓0;d¦----+a+u
ondorengoengan	N	↓0;d¦-----
izan	VV.PTCP	↓0;d¦
zuen	V	↓0;d--+*¦+d+u→
eragina	N	↓0;d¦-
.	_	↓0;d¦

Alderdien	N	↓0;d¦--
artean	ADP	↓0;d¦--
,	_	↓0;d¦
EAJ	PROPN	↑0;d¦
,	_	↓0;d¦
EH	PROPN	↑0;d¦
,	_	↓0;d¦
EA	PROPN	↑0;d¦
eta	CONJ	↓0;d¦
IU-EB	PROPN	↑0¦↓2¦↑-2;d¦
izan	VV.PTCP	↓0;d¦
dira	V	↓0;d-¦-+z→+n
gonbidatuak	VV.PTCP	↓0;d¦--
.	_	↓0;d¦

Alemanian	PROPN	↑0¦↓1;d¦-
,	_	↓0;d¦
esate	N	↓0;d¦
baterako	NUM	↓0;d¦-----
,	_	↓0;d¦
emakumeek	N	↓0;d¦--
395	NUM	↓0;d¦
minutu	N	↓0;d¦
dedikatzen	V	↓0;d¦---+u
dituzte	V	↓0;d------+*¦+d+u+n
egunean	N	↓0;d¦---
etxeko	N	↓0;d¦--
zereginetara	N	↓0;d¦-----
,	_	↓0;d¦
eta	CONJ	↓0;d¦
gizonezkoek	N	↓0;d¦--
aldiz	CONJ	↓0;d¦
90	NUM	↓0;d¦
minutu	N	↓0;d¦
(	_	↓0;d¦
egunkaria	N	↓0;d¦-
,	_	↓0;d¦
95/8/24	NUM	↓0;d¦
)	_	↓0;d¦
.	_	↓0;d¦

Hezkuntza	N	↓0;d¦
baita	V	↓0;d--¦-+z→+n
gerra	N	↓0;d¦
honen	DET	↓0;d¦----+a+u
beste	DET	↓0;d¦
fronteetako	N	↓0;d¦-----
bat	NUM	↓0;d¦
.	_	↓0;d¦

Frantziako	PROPN	↑0¦↓1;d¦--
politika	N	↓0;d¦
gizonik	N	↓0;d¦--
ezagutuenetakoa	VV.PTCP	↓0;d¦--------
da	V	↓0;d-+i+z¦+n
.	_	↓0;d¦

Hautagaia	N	↓0;d¦-
bakarra	ADJ	↓0;d¦--
bada	V	↓0;d-+i+z¦--+n
